,caseid,person_id,arrest_date,dispos_date,treat,re_arrest,prior_arrests,age
11255,26501,10996,2012-09-20,2012-11-19,1,0,7,45.0
11256,84693,10996,2012-05-09,2013-01-27,1,1,6,45.0
11257,25144,512,2013-04-25,2013-06-09,0,0,5,27.0
11258,25154,7605,2013-01-15,2013-04-29,1,0,3,26.0
11259,68818,7605,2012-01-10,2012-01-28,1,0,2,25.0
11260,25159,6120,2013-07-08,2013-08-28,0,0,1,17.0
11261,25162,4099,2012-01-07,2013-05-23,0,0,2,26.0
11262,26640,4099,2013-07-25,2014-09-04,1,0,3,28.0
11263,25168,15394,2013-06-16,2013-12-13,1,1,4,32.0
11264,81508,15394,2013-07-06,2013-07-10,0,0,5,32.0
11265,25178,5599,2012-03-09,2012-03-21,0,0,3,19.0
11266,35345,5599,2012-01-29,2012-01-30,1,0,2,19.0
11267,99489,5599,2012-09-29,2012-10-09,0,0,4,20.0
11268,25179,3801,2013-04-25,2013-10-25,1,0,3,25.0
11269,80904,3801,2012-03-11,2013-05-03,0,1,2,24.0
11270,25181,9299,2013-08-01,2013-12-25,1,0,4,32.0
11271,49370,9299,2013-02-23,2013-05-20,1,0,3,32.0
11272,25185,2628,2012-04-11,2013-04-25,1,0,5,35.0
11273,25187,13913,2013-03-25,2013-04-29,0,0,2,28.0
11274,25189,16057,2013-09-11,2014-09-28,1,0,5,34.0
11275,48131,16057,2013-05-01,2013-05-03,1,0,4,34.0
11276,72024,16057,2012-09-23,2012-10-22,0,0,3,33.0
11277,25193,14339,2013-10-12,2014-04-12,1,0,4,39.0
11278,25196,10185,2013-06-01,2013-07-13,0,0,0,19.0
11279,25197,3774,2013-01-18,2013-04-30,1,0,1,19.0
11280,85339,3774,2013-07-27,2015-03-16,0,0,2,20.0
11281,25206,16684,2013-08-20,2014-07-04,0,0,1,22.0
11282,25216,14113,2012-12-28,2013-05-06,0,0,4,34.0
11283,88411,14113,2012-04-30,2012-05-20,0,0,3,33.0
11284,25219,11622,2013-05-08,2014-01-10,1,0,5,30.0
11285,25222,16814,2012-11-02,2014-01-25,0,1,4,31.0
11286,37011,16814,2013-07-10,2013-10-13,1,0,7,32.0
11287,65938,16814,2012-11-03,2013-04-05,0,0,5,31.0
11288,80342,16814,2013-05-30,2013-11-13,0,1,6,32.0
11289,25230,5603,2012-02-06,2012-03-14,0,0,1,24.0
11290,42158,5603,2012-07-14,2012-12-10,1,0,2,24.0
11291,25233,13427,2013-06-03,2013-12-28,0,0,3,27.0
11292,81991,13427,2012-10-28,2013-09-07,0,1,2,26.0
11293,25241,11441,2012-12-19,2013-03-03,0,0,2,25.0
11294,25242,3912,2013-01-15,2013-02-24,0,0,2,18.0
11295,26417,3912,2012-08-24,2013-01-29,0,1,1,18.0
11296,25248,12627,2013-05-20,2013-10-14,0,0,3,23.0
11297,25260,15446,2013-07-24,2014-01-06,0,0,4,34.0
11298,25263,19336,2013-02-15,2014-05-21,0,0,3,27.0
11299,25264,120,2013-09-07,2013-12-10,1,0,5,31.0
11300,89876,120,2012-05-19,2012-06-16,1,0,4,30.0
11301,25276,10746,2013-03-02,2013-04-04,1,0,2,21.0
11302,39075,10746,2012-12-21,2014-04-11,0,1,1,21.0
11303,25281,18471,2013-08-08,2014-04-21,1,1,4,32.0
11304,79454,18471,2012-07-16,2012-09-18,1,0,3,31.0
11305,83338,18471,2013-09-27,2013-12-29,0,0,5,33.0
11306,86048,18471,2012-03-26,2012-07-31,0,1,2,31.0
11307,25285,6769,2013-02-14,2013-03-04,0,0,5,41.0
11308,58688,6769,2012-06-02,2012-10-16,0,0,4,40.0
11309,25290,18927,2013-10-24,2013-12-10,0,0,4,36.0
11310,31900,18927,2012-02-18,2012-04-03,0,0,3,34.0
11311,25291,13853,2013-10-26,2014-03-08,0,0,3,27.0
11312,59976,13853,2013-09-01,2013-11-29,0,1,2,27.0
11313,25297,14506,2012-09-28,2014-11-17,1,1,3,19.0
11314,78425,14506,2012-12-23,2013-02-25,0,0,4,19.0
11315,25310,4198,2013-05-29,2013-06-03,1,0,8,37.0
11316,55935,4198,2013-10-10,2013-11-16,1,0,9,38.0
11317,65821,4198,2012-04-08,2012-06-20,1,0,7,36.0
11318,70870,4198,2012-02-19,2012-04-20,1,1,6,36.0
11319,25322,4891,2012-01-25,2012-08-04,1,0,5,39.0
11320,25333,4891,2013-04-02,2013-09-14,0,0,6,40.0
11321,25327,10101,2012-12-12,2013-07-23,0,0,1,26.0
11322,25334,19868,2013-01-11,2014-04-29,0,0,1,17.0
11323,25342,8461,2012-06-17,2012-08-22,0,0,1,22.0
11324,25346,14879,2012-01-09,2012-05-22,0,1,3,28.0
11325,52035,14879,2013-03-12,2013-04-23,1,0,5,29.0
11326,56260,14879,2012-04-28,2012-06-07,1,0,4,28.0
11327,25359,16287,2013-09-27,2014-02-27,1,0,4,41.0
11328,89337,16287,2012-07-20,2013-09-21,0,0,3,40.0
11329,25368,16375,2013-09-26,2013-11-25,1,0,1,20.0
11330,25370,7594,2013-10-11,2014-11-04,1,0,2,20.0
11331,25375,14028,2012-08-12,2012-12-15,1,0,3,27.0
11332,93078,14028,2012-06-09,2013-04-02,0,1,2,27.0
11333,98232,14028,2013-07-22,2014-02-10,1,0,4,28.0
11334,25383,6536,2012-09-15,2013-02-01,0,0,1,30.0
11335,25390,2175,2013-10-15,2014-12-28,1,0,3,32.0
11336,80148,2175,2013-06-01,2014-03-20,1,1,2,32.0
11337,25392,17126,2012-12-27,2013-02-14,0,0,1,26.0
11338,25403,17477,2012-06-22,2012-09-19,1,0,1,23.0
11339,25410,14449,2013-02-22,2013-05-09,0,0,2,23.0
11340,55138,14449,2013-08-04,2013-10-09,0,0,3,23.0
11341,25424,15753,2013-01-22,2013-09-21,1,0,1,33.0
11342,25429,5608,2013-09-22,2013-09-27,1,0,4,24.0
11343,77683,5608,2013-08-24,2014-06-27,0,1,3,24.0
11344,80763,5608,2012-01-30,2012-03-08,0,0,2,22.0
11345,25430,13748,2013-02-04,2013-02-19,1,0,0,13.0
11346,25431,15190,2012-08-09,2012-11-19,1,0,2,15.0
11347,25434,1825,2012-12-05,2013-04-06,0,0,2,20.0
11348,25440,19044,2013-10-27,2013-11-25,1,0,3,27.0
11349,88379,19044,2012-05-15,2012-07-13,0,0,2,26.0
11350,25448,2571,2013-09-21,2014-05-21,1,0,8,40.0
11351,47417,2571,2013-08-17,2015-03-05,1,1,7,40.0
11352,25451,18331,2012-01-23,2012-03-23,0,0,6,38.0
11353,28163,18331,2012-09-06,2012-12-12,1,0,7,39.0
11354,25456,466,2013-05-30,2013-09-20,1,0,5,30.0
11355,30381,466,2013-10-06,2013-12-19,1,0,6,30.0
11356,25458,1883,2012-01-17,2012-08-09,0,0,3,30.0
11357,25469,12850,2012-12-21,2013-11-08,0,0,2,26.0
11358,25470,13743,2013-04-08,2013-10-31,1,0,6,27.0
11359,28593,13743,2012-08-27,2012-09-27,0,0,5,27.0
11360,73107,13743,2012-01-03,2013-12-24,1,1,4,26.0
11361,25473,19088,2013-08-13,2013-11-12,1,0,3,35.0
11362,55512,19088,2013-08-11,2015-02-08,1,1,2,35.0
11363,25482,5457,2012-03-29,2014-04-06,0,0,1,26.0
11364,25483,6212,2012-09-22,2013-02-24,1,0,3,29.0
11365,25488,10168,2012-03-06,2012-09-25,1,0,9,28.0
11366,38927,10168,2012-01-19,2012-06-01,1,1,8,28.0
11367,25508,16658,2012-12-24,2013-04-14,1,0,5,36.0
11368,92374,16658,2013-09-07,2013-11-12,1,0,6,37.0
11369,25514,12121,2013-04-09,2013-06-10,0,0,6,31.0
11370,46335,12121,2013-09-01,2013-09-21,1,0,7,31.0
11371,25530,4546,2012-03-12,2012-11-20,0,0,3,26.0
11372,47896,4546,2013-10-27,2014-01-18,1,0,5,28.0
11373,70198,4546,2013-05-13,2013-12-05,1,1,4,27.0
11374,25531,15770,2012-09-20,2012-11-08,1,0,6,39.0
11375,32859,15770,2012-04-25,2012-10-19,1,1,5,39.0
11376,25532,6936,2012-04-22,2012-09-20,1,0,0,19.0
11377,89789,6936,2013-06-19,2013-08-03,1,0,1,20.0
11378,25549,14635,2012-11-26,2013-07-13,0,1,5,32.0
11379,46287,14635,2012-12-29,2014-03-20,1,0,6,32.0
11380,25568,13376,2012-09-25,2014-02-13,1,0,5,34.0
11381,25571,9880,2012-11-08,2014-02-09,0,0,2,39.0
11382,25578,11970,2012-04-22,2012-08-26,1,0,4,25.0
11383,25600,9664,2013-03-23,2013-10-08,0,0,2,34.0
11384,25608,4242,2012-02-14,2012-07-11,1,0,5,29.0
11385,25615,1269,2013-07-13,2013-08-05,1,0,4,27.0
11386,25623,14324,2012-09-08,2013-03-10,1,0,4,25.0
11387,65432,14324,2013-08-19,2013-09-30,1,0,6,26.0
11388,87036,14324,2013-06-05,2013-11-04,1,1,5,26.0
11389,25625,9244,2013-04-27,2013-06-20,1,0,1,19.0
11390,25627,1720,2012-02-06,2012-07-16,0,1,5,32.0
11391,31009,1720,2012-02-27,2012-05-05,1,0,6,32.0
11392,25628,19505,2012-03-09,2012-07-01,1,0,2,27.0
11393,25633,18739,2012-12-10,2013-01-04,1,0,5,24.0
11394,59555,18739,2012-06-05,2012-11-07,1,0,4,23.0
11395,25638,12647,2012-01-07,2012-04-01,1,0,1,25.0
11396,25639,4934,2012-11-01,2013-12-09,1,0,3,26.0
11397,25643,8961,2012-12-13,2013-07-31,0,0,0,24.0
11398,25645,11088,2012-11-19,2015-05-03,0,0,2,24.0
11399,25657,18870,2013-07-09,2013-08-17,1,0,5,36.0
11400,79481,18870,2012-08-18,2014-12-08,1,1,4,35.0
11401,25664,12654,2013-05-09,2013-11-03,1,1,6,52.0
11402,51539,12654,2013-05-31,2015-03-03,1,0,7,52.0
11403,25666,16212,2013-05-12,2014-08-19,0,0,1,14.0
11404,25668,17572,2013-07-19,2014-01-21,1,0,2,27.0
11405,25676,17928,2012-10-01,2013-04-25,0,0,5,33.0
11406,39422,17928,2013-09-20,2013-09-30,1,0,6,34.0
11407,74880,17928,2012-08-07,2012-08-17,1,0,4,33.0
11408,25678,9042,2012-07-28,2014-03-30,0,1,4,21.0
11409,46330,9042,2012-03-12,2013-08-16,1,1,3,21.0
11410,54609,9042,2013-01-06,2013-03-11,1,0,5,22.0
11411,77292,9042,2012-02-25,2012-03-22,1,1,2,21.0
11412,25684,16983,2013-02-06,2013-12-17,0,0,3,34.0
11413,25687,2146,2012-08-25,2013-05-08,1,0,7,41.0
11414,93946,2146,2012-06-20,2012-09-02,0,1,6,41.0
11415,25690,7776,2013-05-03,2014-04-18,1,1,4,33.0
11416,76454,7776,2013-01-04,2013-10-24,1,1,3,33.0
11417,95608,7776,2013-06-20,2013-08-09,0,0,5,33.0
11418,25702,12440,2012-12-27,2013-03-31,1,0,6,30.0
11419,36613,12440,2012-11-07,2013-01-10,1,1,5,30.0
11420,25705,14681,2013-10-19,2013-11-14,0,0,9,38.0
11421,65853,14681,2012-07-04,2012-10-10,1,1,7,37.0
11422,94515,14681,2012-10-09,2012-11-11,1,0,8,37.0
11423,25709,3130,2012-12-31,2013-07-05,1,0,6,35.0
11424,25713,18445,2012-01-28,2012-04-19,0,0,3,27.0
11425,56113,18445,2012-05-15,2012-07-30,0,0,4,27.0
11426,96865,18445,2013-07-17,2013-10-05,0,0,5,28.0
11427,25714,15710,2013-07-08,2013-08-10,0,0,7,37.0
11428,30840,15710,2012-04-03,2013-08-30,0,1,6,36.0
11429,25724,7575,2013-08-13,2013-09-23,0,1,4,29.0
11430,58716,7575,2013-09-19,2014-05-14,0,0,5,29.0
11431,25731,1683,2012-02-20,2013-04-30,0,0,0,17.0
11432,25737,14051,2013-03-21,2013-04-18,0,0,2,26.0
11433,25738,11883,2013-09-29,2014-03-27,1,0,2,29.0
11434,25742,12471,2013-03-07,2013-10-13,0,1,2,27.0
11435,31637,12471,2013-05-20,2014-01-16,1,0,3,27.0
11436,36225,12471,2012-07-24,2012-08-01,0,0,1,26.0
11437,25748,15675,2012-07-22,2012-09-16,0,0,6,35.0
11438,73671,15675,2013-06-22,2014-02-06,1,0,7,36.0
11439,25752,155,2012-02-07,2012-09-10,1,0,4,37.0
11440,25754,7512,2013-03-24,2013-09-11,1,0,2,21.0
11441,25757,3309,2012-10-17,2013-06-07,0,1,1,13.0
11442,73495,3309,2013-01-20,2013-08-12,0,0,2,13.0
11443,25768,14001,2012-09-10,2012-10-09,0,0,1,28.0
11444,26583,14001,2013-06-14,2014-12-30,1,0,2,29.0
11445,25784,4947,2012-03-17,2013-02-12,0,0,2,24.0
11446,74454,4947,2013-07-12,2013-12-17,0,0,3,25.0
11447,25790,5699,2012-10-29,2013-06-18,0,0,5,37.0
11448,26235,5699,2013-08-08,2015-05-09,1,0,6,37.0
11449,87152,5699,2012-03-24,2012-12-05,0,1,4,36.0
11450,25809,19410,2012-07-29,2014-02-15,0,0,1,26.0
11451,25812,6427,2013-10-05,2013-12-13,1,0,2,19.0
11452,25813,6375,2012-11-09,2012-12-26,1,0,4,29.0
11453,27227,6375,2012-10-14,2013-06-11,1,1,3,29.0
11454,35545,6375,2013-05-18,2013-07-23,1,0,5,30.0
11455,47970,6375,2012-06-17,2012-08-16,1,0,2,29.0
11456,25822,19974,2012-05-16,2012-08-01,1,1,4,24.0
11457,28213,19974,2013-01-07,2013-08-11,0,0,6,25.0
11458,87788,19974,2012-05-21,2012-11-07,1,0,5,24.0
11459,25844,12937,2012-12-30,2014-07-21,0,1,5,28.0
11460,41399,12937,2013-04-14,2013-08-18,1,0,6,28.0
11461,25847,9039,2012-11-13,2013-01-17,0,0,2,27.0
11462,25856,6312,2013-01-24,2013-09-01,0,0,0,27.0
11463,25863,13647,2013-03-26,2013-09-16,0,0,3,20.0
11464,25867,13550,2013-06-10,2013-09-03,0,1,4,24.0
11465,34671,13550,2012-05-19,2012-08-14,0,0,3,23.0
11466,41268,13550,2013-08-02,2013-10-20,0,0,5,24.0
11467,25875,173,2012-07-12,2012-11-25,1,0,4,25.0
11468,59283,173,2013-09-26,2014-10-14,1,0,5,26.0
11469,25900,13626,2013-06-20,2013-10-15,1,0,4,31.0
11470,25902,6875,2012-09-29,2013-01-02,0,0,3,22.0
11471,42415,6875,2012-06-18,2012-08-28,0,0,2,22.0
11472,25906,18974,2012-07-06,2013-04-27,0,0,1,17.0
11473,25909,18838,2012-05-01,2012-05-09,0,0,1,22.0
11474,62335,18838,2012-07-19,2012-09-01,0,0,2,22.0
11475,75750,18838,2013-06-12,2015-06-13,1,0,3,23.0
11476,25916,3100,2012-07-01,2013-01-08,0,0,5,40.0
11477,25917,16086,2012-08-30,2012-09-27,1,0,2,33.0
11478,25930,12642,2013-02-16,2013-07-15,1,0,5,31.0
11479,95282,12642,2012-11-02,2013-01-25,0,0,4,31.0
11480,95932,12642,2013-09-13,2014-01-21,1,0,6,32.0
11481,25937,5639,2013-10-18,2014-05-17,0,0,0,25.0
11482,25939,12378,2013-05-08,2014-01-17,1,1,7,50.0
11483,33204,12378,2013-06-13,2013-08-25,1,0,8,50.0
11484,81681,12378,2013-01-13,2013-04-14,1,0,6,50.0
11485,25941,10089,2012-03-29,2012-11-21,0,0,2,28.0
11486,45824,10089,2013-04-19,2013-05-16,0,0,3,29.0
11487,25945,17562,2013-07-20,2013-10-06,0,0,1,18.0
11488,25946,10632,2013-05-18,2013-11-04,0,0,3,33.0
11489,25949,13198,2012-08-07,2013-01-21,0,0,4,37.0
11490,57376,13198,2012-05-01,2012-05-25,0,0,3,37.0
11491,25951,9772,2012-09-19,2012-12-25,0,0,3,27.0
11492,49284,9772,2012-08-29,2014-05-19,1,1,2,27.0
11493,71090,9772,2013-05-20,2013-06-13,0,0,4,28.0
11494,25954,10321,2013-04-27,2014-01-18,0,0,1,19.0
11495,25958,15125,2013-08-10,2013-11-06,1,0,8,39.0
11496,33283,15125,2012-11-18,2015-04-29,1,1,7,38.0
11497,25962,6601,2012-02-08,2012-08-03,0,1,1,28.0
11498,86701,6601,2012-05-27,2012-08-20,0,0,2,28.0
11499,25963,11304,2013-06-04,2013-09-25,0,0,4,39.0
11500,26403,11304,2012-09-01,2014-12-27,1,1,3,38.0
11501,25967,17948,2012-01-17,2012-01-30,1,0,3,27.0
11502,50783,17948,2013-06-27,2014-01-25,1,0,4,28.0
11503,25968,129,2013-01-08,2013-01-16,0,0,4,36.0
11504,97653,129,2013-04-24,2013-06-19,0,0,6,36.0
11505,98176,129,2013-04-20,2013-04-29,1,1,5,36.0
11506,25970,175,2012-03-05,2012-03-23,1,0,4,20.0
11507,39937,175,2012-01-23,2012-04-04,1,1,3,20.0
11508,91463,175,2012-11-07,2014-11-15,1,0,5,21.0
11509,25975,13031,2013-06-17,2013-12-23,0,0,2,22.0
11510,25981,6171,2012-11-01,2013-03-07,0,0,2,27.0
11511,25984,11391,2012-01-17,2012-08-15,0,0,3,26.0
11512,56745,11391,2013-03-19,2014-02-12,0,1,4,27.0
11513,87062,11391,2013-10-11,2014-01-14,1,0,5,28.0
11514,25985,15933,2013-01-20,2013-09-30,1,0,1,25.0
11515,25986,11398,2013-10-03,2014-09-01,0,0,9,38.0
11516,42935,11398,2012-03-25,2014-02-11,1,1,7,36.0
11517,48743,11398,2012-08-17,2014-04-14,0,1,8,36.0
11518,26005,19703,2012-04-07,2013-11-14,0,0,4,35.0
11519,26007,15672,2013-07-07,2015-04-04,0,0,2,26.0
11520,26011,13862,2012-02-12,2012-04-03,0,0,1,24.0
11521,26013,12869,2013-06-19,2014-01-02,0,1,4,39.0
11522,46113,12869,2013-10-06,2013-11-17,0,0,6,39.0
11523,51825,12869,2013-09-08,2013-09-21,0,0,5,39.0
11524,93199,12869,2012-11-18,2014-11-20,0,1,3,38.0
11525,26020,9915,2012-06-30,2012-08-05,0,0,6,31.0
11526,71521,9915,2012-01-06,2012-10-17,0,1,5,31.0
11527,99193,9915,2013-03-02,2014-11-09,1,0,7,32.0
11528,26031,12263,2012-12-10,2013-01-04,0,1,3,14.0
11529,97791,12263,2012-12-31,2013-10-16,1,0,4,14.0
11530,26032,8791,2012-11-15,2012-12-07,1,0,3,27.0
11531,26035,14857,2013-04-14,2013-06-15,0,0,6,33.0
11532,57930,14857,2012-08-31,2012-09-13,1,0,5,32.0
11533,26041,13590,2013-04-04,2013-08-31,1,1,3,26.0
11534,90079,13590,2013-07-10,2013-08-30,0,0,4,26.0
11535,26050,14612,2013-09-25,2013-09-27,0,0,1,19.0
11536,26055,3106,2013-05-31,2013-08-11,1,0,1,25.0
11537,26058,10851,2013-09-09,2015-01-28,1,0,5,33.0
11538,65431,10851,2012-04-15,2012-09-17,0,0,3,32.0
11539,89622,10851,2013-02-15,2013-03-05,1,0,4,33.0
11540,26068,16760,2012-02-01,2014-06-29,0,1,10,35.0
11541,62722,16760,2013-05-28,2013-09-27,1,1,11,36.0
11542,87678,16760,2012-01-02,2014-04-09,1,1,9,35.0
11543,95375,16760,2013-09-23,2014-03-26,1,0,12,37.0
11544,26076,17441,2012-09-04,2013-07-26,0,1,5,37.0
11545,99625,17441,2012-12-21,2012-12-24,1,0,6,37.0
11546,26077,3707,2013-09-15,2013-12-25,0,0,3,29.0
11547,26078,9874,2012-10-08,2013-01-07,0,1,4,22.0
11548,93584,9874,2012-12-21,2013-01-18,0,0,5,22.0
11549,26079,5192,2012-11-20,2012-12-12,0,0,5,39.0
11550,38244,5192,2012-09-20,2014-07-04,0,1,4,39.0
11551,26081,17581,2012-02-10,2012-05-01,0,0,2,19.0
11552,26086,17231,2012-04-20,2015-04-19,1,0,5,40.0
11553,26095,13034,2013-08-15,2014-02-04,1,1,2,22.0
11554,56331,13034,2012-05-15,2012-08-28,0,0,1,21.0
11555,93925,13034,2013-10-19,2013-12-04,1,0,3,22.0
11556,26098,16842,2013-09-10,2014-07-13,0,0,1,22.0
11557,26103,14026,2012-05-19,2012-07-07,0,0,3,26.0
11558,68117,14026,2012-09-11,2012-12-19,1,0,4,26.0
11559,74003,14026,2013-09-10,2013-12-16,1,0,5,27.0
11560,26107,11900,2012-03-08,2012-12-07,0,1,2,32.0
11561,67770,11900,2013-10-17,2013-12-01,1,0,4,34.0
11562,77485,11900,2012-11-23,2014-02-18,1,1,3,33.0
11563,26110,16690,2012-08-14,2013-06-12,1,1,5,30.0
11564,29776,16690,2013-05-22,2013-11-27,0,0,6,31.0
11565,69980,16690,2012-02-28,2012-05-21,0,0,3,30.0
11566,94745,16690,2012-08-09,2013-01-04,1,1,4,30.0
11567,26113,6735,2012-06-04,2013-04-07,1,1,2,30.0
11568,29277,6735,2013-07-22,2013-08-23,1,0,4,31.0
11569,33027,6735,2012-12-04,2013-02-02,1,0,3,31.0
11570,26121,19880,2012-12-10,2013-06-16,1,0,6,42.0
11571,26124,14493,2012-07-11,2012-08-03,1,0,2,16.0
11572,67226,14493,2013-05-23,2013-07-29,0,0,3,17.0
11573,26126,1460,2013-10-28,2014-12-24,1,0,4,25.0
11574,88415,1460,2012-07-06,2012-09-27,0,0,3,24.0
11575,26127,3965,2013-07-18,2013-10-02,1,0,3,32.0
11576,26134,14434,2013-01-03,2013-05-28,1,0,4,33.0
11577,69567,14434,2012-01-30,2012-05-10,1,0,3,32.0
11578,26140,15472,2013-09-12,2014-04-17,1,0,6,29.0
11579,33227,15472,2013-07-24,2013-09-09,1,0,5,29.0
11580,78869,15472,2012-05-24,2012-11-08,0,0,3,28.0
11581,89149,15472,2013-06-07,2014-04-03,0,1,4,29.0
11582,26155,4087,2012-10-31,2012-11-16,1,0,3,34.0
11583,26159,13567,2012-03-05,2012-05-15,0,0,1,20.0
11584,29043,13567,2012-12-08,2013-09-21,0,0,2,21.0
11585,26164,11732,2012-05-23,2013-12-08,0,0,4,26.0
11586,70942,11732,2012-01-13,2012-02-05,1,0,3,26.0
11587,26174,13160,2013-08-27,2014-08-19,1,0,3,18.0
11588,52428,13160,2013-05-14,2013-05-26,1,0,2,18.0
11589,26175,5177,2013-05-02,2013-08-20,1,0,2,25.0
11590,26176,18098,2012-05-11,2012-09-02,0,0,2,15.0
11591,44015,18098,2012-03-28,2012-07-26,1,1,1,15.0
11592,26178,406,2013-07-27,2014-07-18,1,0,3,40.0
11593,26185,11288,2013-05-18,2013-10-09,1,0,6,40.0
11594,42673,11288,2012-01-04,2013-01-04,1,0,2,39.0
11595,52466,11288,2013-03-25,2014-01-07,1,1,4,40.0
11596,65600,11288,2013-03-09,2013-07-12,0,1,3,40.0
11597,78208,11288,2013-04-29,2013-09-14,1,1,5,40.0
11598,26187,523,2012-12-06,2012-12-08,0,0,4,29.0
11599,26189,6649,2012-10-20,2012-11-26,1,0,4,27.0
11600,54473,6649,2012-07-14,2012-10-11,0,0,3,27.0
11601,76203,6649,2013-01-03,2013-08-07,0,0,5,27.0
11602,26209,10060,2013-03-03,2013-04-19,0,1,6,37.0
11603,38539,10060,2013-03-19,2013-09-12,0,0,7,37.0
11604,41149,10060,2012-07-29,2012-10-04,1,0,5,36.0
11605,26210,9981,2013-10-06,2014-02-17,1,0,7,35.0
11606,40520,9981,2013-01-01,2013-04-02,0,0,6,34.0
11607,43796,9981,2012-02-04,2012-02-17,0,0,4,33.0
11608,81271,9981,2012-07-09,2013-07-03,1,1,5,33.0
11609,26211,6827,2012-10-17,2013-06-27,1,1,5,33.0
11610,46914,6827,2012-03-21,2013-03-14,1,1,4,32.0
11611,50730,6827,2013-03-31,2014-01-12,1,0,6,33.0
11612,26218,4661,2012-10-13,2013-03-07,1,0,3,24.0
11613,26221,5133,2013-06-21,2014-02-01,1,0,9,23.0
11614,30443,5133,2012-04-07,2012-04-23,1,1,4,22.0
11615,50855,5133,2012-11-11,2012-12-05,1,0,8,23.0
11616,69364,5133,2012-04-21,2012-04-29,1,0,5,22.0
11617,76654,5133,2012-10-22,2013-02-21,1,1,7,23.0
11618,83877,5133,2012-09-05,2012-11-08,1,1,6,22.0
11619,26232,3165,2012-02-26,2014-01-11,1,1,5,36.0
11620,70886,3165,2013-03-19,2013-03-27,1,0,6,37.0
11621,26233,18163,2012-05-16,2012-09-29,1,0,1,22.0
11622,26238,9084,2013-08-10,2013-08-13,0,0,3,21.0
11623,36634,9084,2012-05-06,2012-07-05,0,0,2,20.0
11624,26240,11949,2013-10-28,2014-07-16,0,0,5,39.0
11625,66446,11949,2013-06-04,2013-07-14,0,0,4,39.0
11626,26242,15285,2012-06-30,2013-09-30,0,1,6,56.0
11627,78738,15285,2013-06-30,2013-08-08,1,0,7,57.0
11628,26248,16781,2012-05-29,2012-12-30,0,0,3,24.0
11629,26250,2838,2013-01-06,2013-04-11,1,0,5,23.0
11630,55513,2838,2012-06-19,2012-07-21,1,0,4,22.0
11631,26251,5505,2012-11-27,2013-07-29,0,1,3,32.0
11632,80456,5505,2013-04-14,2014-05-29,1,0,4,32.0
11633,26253,5769,2013-05-08,2013-05-30,1,0,3,29.0
11634,32446,5769,2012-10-24,2013-04-09,0,0,2,28.0
11635,26262,3200,2012-03-09,2012-04-11,1,0,4,34.0
11636,26263,9653,2012-09-29,2013-02-25,1,0,9,36.0
11637,51813,9653,2012-09-20,2013-07-05,1,1,8,36.0
11638,84484,9653,2012-08-13,2013-03-19,1,1,7,36.0
11639,26270,9797,2012-01-29,2012-04-03,1,0,4,40.0
11640,40017,9797,2012-10-08,2014-10-18,1,0,5,41.0
11641,26272,19117,2013-04-04,2013-06-11,0,0,9,43.0
11642,67605,19117,2013-02-18,2013-08-11,1,1,8,43.0
11643,26274,7423,2012-07-04,2013-04-01,0,0,6,28.0
11644,34077,7423,2012-06-27,2012-07-09,1,1,5,28.0
11645,86020,7423,2012-02-09,2012-06-05,1,0,4,28.0
11646,97796,7423,2012-01-31,2012-06-16,0,1,3,28.0
11647,26284,16751,2013-03-13,2014-09-10,0,0,2,26.0
11648,26285,10866,2012-02-07,2013-02-28,1,1,5,39.0
11649,62561,10866,2013-09-20,2013-11-07,0,0,7,41.0
11650,89634,10866,2012-12-14,2013-09-30,1,1,6,40.0
11651,26286,14549,2012-12-15,2013-03-30,0,1,5,32.0
11652,38437,14549,2012-07-17,2012-11-24,0,1,3,32.0
11653,41712,14549,2012-11-07,2013-05-14,0,1,4,32.0
11654,56392,14549,2012-12-21,2013-06-03,0,0,6,32.0
11655,26287,7113,2013-09-26,2014-02-02,1,0,4,32.0
11656,26289,685,2013-07-30,2014-03-16,1,0,5,25.0
11657,87230,685,2013-03-27,2013-04-21,1,0,4,25.0
11658,26299,10272,2013-06-27,2013-07-02,0,0,5,34.0
11659,81036,10272,2012-11-06,2014-07-02,0,1,4,33.0
11660,26308,13416,2012-04-17,2012-06-03,1,0,2,28.0
11661,54002,13416,2013-04-27,2013-12-27,0,0,4,29.0
11662,86121,13416,2012-12-21,2013-02-12,1,0,3,29.0
11663,26314,4765,2013-04-19,2013-10-05,1,0,2,35.0
11664,26315,1950,2013-07-27,2014-02-23,0,0,6,34.0
11665,26329,7820,2013-10-10,2013-12-27,0,1,3,26.0
11666,58230,7820,2013-10-28,2014-04-05,0,0,4,26.0
11667,69019,7820,2013-07-18,2013-09-11,0,0,2,26.0
11668,26332,15102,2012-10-09,2013-01-16,0,0,2,22.0
11669,26334,87,2012-02-19,2012-04-28,1,0,7,38.0
11670,26340,11504,2012-12-08,2013-01-11,1,1,7,51.0
11671,49436,11504,2013-05-24,2013-07-10,1,0,10,51.0
11672,57125,11504,2012-12-21,2014-04-12,1,1,8,51.0
11673,69059,11504,2013-02-05,2013-02-16,1,0,9,51.0
11674,26346,13264,2012-03-17,2012-05-20,0,0,1,27.0
11675,35630,13264,2013-04-28,2013-12-16,0,1,2,28.0
11676,42579,13264,2013-05-04,2014-08-18,1,0,3,28.0
11677,26349,3560,2013-02-17,2014-03-08,0,1,6,35.0
